specification,k,method,replicate,held_out_cycle,ari
expanded8_recent_equal,14,bootstrap_refit,9,,0.4121717467460256
expanded8_recent_equal,14,bootstrap_refit,10,,0.318137488209588
expanded8_recent_equal,14,bootstrap_refit,11,,0.4967927763193892
expanded8_recent_equal,14,bootstrap_refit,12,,0.501173802139626
expanded8_recent_equal,14,bootstrap_refit,13,,0.4880584333486205
expanded8_recent_equal,14,bootstrap_refit,14,,0.5221094528377465
expanded8_recent_equal,14,bootstrap_refit,15,,0.440263285805836
expanded8_recent_equal,14,bootstrap_refit,16,,0.40215541316663217
expanded8_recent_equal,14,bootstrap_refit,17,,0.4359504485066053
expanded8_recent_equal,14,bootstrap_refit,18,,0.42606831485871205
expanded8_recent_equal,14,bootstrap_refit,19,,0.4524602153126331
expanded8_recent_equal,14,bootstrap_refit,20,,0.49760408897084546
expanded8_recent_equal,14,bootstrap_refit,21,,0.40683657986422306
expanded8_recent_equal,14,bootstrap_refit,22,,0.4114052802180384
expanded8_recent_equal,14,bootstrap_refit,23,,0.4122403150003558
expanded8_recent_equal,14,bootstrap_refit,24,,0.4494250004041174
expanded8_recent_equal,14,bootstrap_refit,25,,0.37641062579700063
expanded8_recent_equal,14,bootstrap_refit,26,,0.4410215722444838
expanded8_recent_equal,14,bootstrap_refit,27,,0.5369686353737314
expanded8_recent_equal,14,bootstrap_refit,28,,0.5904979268468966
expanded8_recent_equal,14,bootstrap_refit,29,,0.39251095854716805
expanded8_recent_equal,14,bootstrap_refit,30,,0.378861581182927
expanded8_recent_equal,14,leave_cycle_out,1,2015-2016,0.4356257827881613
expanded8_recent_equal,14,leave_cycle_out,2,2017-2018,0.5280311522334501
expanded8_recent_equal,14,leave_cycle_out,3,2021-2023,0.4550880464843578
expanded8_recent_equal,15,bootstrap_refit,1,,0.43730469921581366
expanded8_recent_equal,15,bootstrap_refit,2,,0.4646593820736798
expanded8_recent_equal,15,bootstrap_refit,3,,0.5619055253274456
expanded8_recent_equal,15,bootstrap_refit,4,,0.4862547118688692
expanded8_recent_equal,15,bootstrap_refit,5,,0.48613460956714183
expanded8_recent_equal,15,bootstrap_refit,6,,0.41986454058129846
expanded8_recent_equal,15,bootstrap_refit,7,,0.43389511822323984
expanded8_recent_equal,15,bootstrap_refit,8,,0.3228234998013653
expanded8_recent_equal,15,bootstrap_refit,9,,0.49262053699664393
expanded8_recent_equal,15,bootstrap_refit,10,,0.4157170330335656
expanded8_recent_equal,15,bootstrap_refit,11,,0.4550078599611105
expanded8_recent_equal,15,bootstrap_refit,12,,0.34695158308750457
expanded8_recent_equal,15,bootstrap_refit,13,,0.5151470000365607
expanded8_recent_equal,15,bootstrap_refit,14,,0.4017678464264174
expanded8_recent_equal,15,bootstrap_refit,15,,0.5082038143297563
expanded8_recent_equal,15,bootstrap_refit,16,,0.4283596923697375
expanded8_recent_equal,15,bootstrap_refit,17,,0.4424818485806708
expanded8_recent_equal,15,bootstrap_refit,18,,0.4060913508894492
expanded8_recent_equal,15,bootstrap_refit,19,,0.5241987132739608
expanded8_recent_equal,15,bootstrap_refit,20,,0.34646322381083255
expanded8_recent_equal,15,bootstrap_refit,21,,0.48341360915105963
expanded8_recent_equal,15,bootstrap_refit,22,,0.3734701443552655
expanded8_recent_equal,15,bootstrap_refit,23,,0.4824009260189543
expanded8_recent_equal,15,bootstrap_refit,24,,0.508904975244256
expanded8_recent_equal,15,bootstrap_refit,25,,0.4632816686772269
expanded8_recent_equal,15,bootstrap_refit,26,,0.3652270428394903
expanded8_recent_equal,15,bootstrap_refit,27,,0.34957784326802216
expanded8_recent_equal,15,bootstrap_refit,28,,0.44763028476665445
expanded8_recent_equal,15,bootstrap_refit,29,,0.600634790823754
expanded8_recent_equal,15,bootstrap_refit,30,,0.46477530268202305
expanded8_recent_equal,15,leave_cycle_out,1,2015-2016,0.48472245064537156
expanded8_recent_equal,15,leave_cycle_out,2,2017-2018,0.47681278311906156
expanded8_recent_equal,15,leave_cycle_out,3,2021-2023,0.40926439729540687
