specification,k,centroid_id,n,share_percent,z_bmi,z_triglycerides,z_ldl,z_hdl,z_age,z_waist_circumference
core6_operational_positive_weighted,10,K10-C06,102,13.896457765667575,0.13547114807996352,-0.0949106838226278,0.14756389396934333,-0.35676655154663617,-1.325644455729869,0.13526190458923082
core6_operational_positive_weighted,10,K10-C03,103,14.032697547683922,-0.6199006082101431,-0.47233372402863366,-0.8555143322642077,0.07144963096539868,0.3633747289926937,-0.649426087957474
core6_operational_positive_weighted,10,K10-C10,65,8.85558583106267,2.0337987013732355,-0.2979662324552184,-0.27239589307500006,-0.25966951770354485,-0.36504335185589615,1.8608319053480646
core6_operational_positive_weighted,10,K10-C07,69,9.400544959128066,-0.09698178714369213,1.578733148071624,-0.36813757337763686,-0.8308686886632258,0.2038918691647259,0.10496106454381753
core6_operational_positive_weighted,10,K10-C04,38,5.177111716621254,-0.5179855034903579,0.4250427576177881,2.273071453705906,-0.31080718122337436,-0.02636915485031668,-0.395441144332116
core6_operational_positive_weighted,10,K10-C01,61,8.310626702997276,-1.0906278333764095,-0.6844140817575719,-0.004141147112714029,1.9546670456572086,0.1281115630861595,-1.231543474216864
core6_operational_positive_weighted,10,K10-C02,111,15.122615803814716,-0.7723467584152094,-0.08093699560797371,0.7234757787902968,-0.1305523595067072,0.32659598446086036,-0.8117802580524137
core6_operational_positive_weighted,10,K10-C05,90,12.26158038147139,0.5356240742448287,-0.305080751746437,0.4249116472099233,0.36817315404839457,0.6358847211376017,0.5186106139590819
core6_operational_positive_weighted,10,K10-C08,11,1.4986376021798364,-0.43343385281191704,4.886056197179099,-0.04603458941989302,-0.778753843743807,-0.7266312398909182,-0.1577685062000811
core6_operational_positive_weighted,10,K10-C09,84,11.444141689373296,0.6313140013895308,-0.27310986409601595,-1.0475226169842125,-0.16979359690138873,0.18030718206884555,0.7168667602134089
core6_operational_positive_weighted,11,K11-C04,95,12.942779291553133,-0.5334120915499949,-0.44487514090316005,-1.0003052892977846,-0.035072672372144946,0.40895451696680163,-0.5642265643016996
core6_operational_positive_weighted,11,K11-C03,36,4.904632152588556,-0.5139935261185077,0.3406501088314764,2.339528944787474,-0.25523373789548265,-0.04374734534201805,-0.413522735158473
core6_operational_positive_weighted,11,K11-C10,81,11.035422343324251,0.6815992274521746,-0.17250549278709726,-0.8035384495288884,-0.34874477168706425,0.4209583411397732,0.8309076670315243
core6_operational_positive_weighted,11,K11-C06,74,10.08174386920981,-0.08644405741183578,0.8126390464473903,0.6537105595509324,-0.8088232701503749,0.01202725251986126,0.09193973026611711
core6_operational_positive_weighted,11,K11-C11,68,9.264305177111716,2.0220778032010007,-0.29253773731794697,-0.22368966829472164,-0.2591300309701319,-0.4054948253567716,1.8086978693883289
core6_operational_positive_weighted,11,K11-C07,92,12.534059945504087,0.09483389536399772,-0.3296544742137163,-0.09766085165702271,-0.15088084511357278,-1.3178331591085994,0.061127696305949455
core6_operational_positive_weighted,11,K11-C09,11,1.4986376021798364,-0.43343385281191715,4.886056197179099,-0.04603458941989302,-0.7787538437438069,-0.7266312398909182,-0.1577685062000811
core6_operational_positive_weighted,11,K11-C02,101,13.760217983651227,-0.8916789988169617,-0.23829222023513483,0.7148138396886965,0.07660698515533616,0.27417890694551794,-0.9629363063421866
core6_operational_positive_weighted,11,K11-C08,45,6.130790190735695,-0.1088187279639226,1.6755791280067591,-0.8473889043673394,-0.8256510440241304,0.1378547452962609,0.034880995223223986
core6_operational_positive_weighted,11,K11-C05,74,10.08174386920981,0.5015740500164535,-0.43043756752116447,0.43534542333172166,0.8516294109596008,0.5943140541978812,0.4704530931414233
core6_operational_positive_weighted,11,K11-C01,57,7.7656675749318795,-1.109702740529628,-0.6871862627572307,-0.24665243302558115,1.8787044586729342,0.11700091670621929,-1.2565802691609986
core6_operational_positive_weighted,12,K12-C02,93,12.670299727520437,-0.9411397183758404,-0.1950181256322992,0.9687267801443336,0.11227467985530305,0.30241499751687145,-1.0277505612386673
core6_operational_positive_weighted,12,K12-C10,84,11.444141689373296,0.7534484354334122,-0.24063875753981545,-0.8616066130945489,-0.3092252276441934,0.2805421022263372,0.9032291923008302
core6_operational_positive_weighted,12,K12-C07,88,11.989100817438691,-0.1884986645644285,0.6316944035248774,0.8764915170333617,-0.6297206336384737,0.2301566343396837,-0.04161300892264708
core6_operational_positive_weighted,12,K12-C05,89,12.125340599455042,0.20338517756051502,-0.5315719649097354,0.1662711631507751,0.7806548770747436,0.6759831058086688,0.22700563097668688
core6_operational_positive_weighted,12,K12-C08,14,1.9073569482288828,-0.5106211212054963,4.447361080641834,0.04615516457498141,-0.5597012110145012,-0.5095449154856556,-0.2158213693521931
core6_operational_positive_weighted,12,K12-C11,61,8.310626702997276,1.0537224528689941,-0.13412521461782384,0.3432782077781341,-0.39422281544362575,-1.18721803527753,0.9538846201822719
core6_operational_positive_weighted,12,K12-C09,55,7.493188010899182,-0.027197441882491725,1.4888892783312788,-0.7284399102634072,-0.8616386236954359,0.0703167777035125,0.15885451697248046
core6_operational_positive_weighted,12,K12-C12,38,5.177111716621254,2.4743993042730326,-0.2718638560230898,-0.3741330717953356,-0.14101083039129195,0.012731773756011314,2.1602218398727264
core6_operational_positive_weighted,12,K12-C06,83,11.307901907356948,-0.24667625671115823,-0.3590017312775329,-0.18474129398471134,-0.08802173871595774,-1.106905258224385,-0.3146159116635972
core6_operational_positive_weighted,12,K12-C03,72,9.809264305177113,-0.6347620148630903,-0.5146595365721874,-1.2187394767646926,0.05159934173314444,0.5065620202285243,-0.6835767177309036
core6_operational_positive_weighted,12,K12-C04,9,1.226158038147139,-0.38495415367,0.44448865410017613,3.7341550566099366,-0.47342615007583966,-0.40144843296287047,-0.15479552006700537
core6_operational_positive_weighted,12,K12-C01,48,6.539509536784741,-1.193649573238385,-0.681586035216347,-0.1557403966737936,1.9573736918709506,0.04395820979578714,-1.3770644440277504
core6_operational_positive_weighted,13,K13-C09,58,7.901907356948229,0.23664524429682077,-0.620834865462862,-1.3099879062599644,0.24631322926539959,0.2010454414117749,0.18132491000846424
