specification,k,method,replicate,held_out_cycle,ari
core6_operational_positive_weighted,5,bootstrap_refit,2,,0.753248889074986
core6_operational_positive_weighted,5,bootstrap_refit,3,,0.6680438925495149
core6_operational_positive_weighted,5,bootstrap_refit,4,,0.7163262843405144
core6_operational_positive_weighted,5,bootstrap_refit,5,,0.8215322587525729
core6_operational_positive_weighted,5,bootstrap_refit,6,,0.7005446300942304
core6_operational_positive_weighted,5,bootstrap_refit,7,,0.82188751711843
core6_operational_positive_weighted,5,bootstrap_refit,8,,0.8057064965734383
core6_operational_positive_weighted,5,bootstrap_refit,9,,0.7707055896532735
core6_operational_positive_weighted,5,bootstrap_refit,10,,0.7032584133720998
core6_operational_positive_weighted,5,bootstrap_refit,11,,0.8282115582326663
core6_operational_positive_weighted,5,bootstrap_refit,12,,0.7513861673720263
core6_operational_positive_weighted,5,bootstrap_refit,13,,0.7370321128958887
core6_operational_positive_weighted,5,bootstrap_refit,14,,0.6632182525858309
core6_operational_positive_weighted,5,bootstrap_refit,15,,0.7683736166379143
core6_operational_positive_weighted,5,bootstrap_refit,16,,0.7900397801944811
core6_operational_positive_weighted,5,bootstrap_refit,17,,0.8366014041406328
core6_operational_positive_weighted,5,bootstrap_refit,18,,0.8547280689872644
core6_operational_positive_weighted,5,bootstrap_refit,19,,0.48301623598009585
core6_operational_positive_weighted,5,bootstrap_refit,20,,0.7778872655073549
core6_operational_positive_weighted,5,bootstrap_refit,21,,0.8083810415212377
core6_operational_positive_weighted,5,bootstrap_refit,22,,0.4097876503079533
core6_operational_positive_weighted,5,bootstrap_refit,23,,0.4246797532635799
core6_operational_positive_weighted,5,bootstrap_refit,24,,0.7092772757142858
core6_operational_positive_weighted,5,bootstrap_refit,25,,0.6482469092856059
core6_operational_positive_weighted,5,bootstrap_refit,26,,0.742436635350715
core6_operational_positive_weighted,5,bootstrap_refit,27,,0.8261386457691807
core6_operational_positive_weighted,5,bootstrap_refit,28,,0.5185660460047202
core6_operational_positive_weighted,5,bootstrap_refit,29,,0.8242902496377758
core6_operational_positive_weighted,5,bootstrap_refit,30,,0.8100012317871985
core6_operational_positive_weighted,5,leave_cycle_out,1,2009-2010,0.9712636391142087
core6_operational_positive_weighted,5,leave_cycle_out,2,2011-2012,0.8851430716635978
core6_operational_positive_weighted,5,leave_cycle_out,3,2013-2014,0.8804601491682835
core6_operational_positive_weighted,5,leave_cycle_out,4,2015-2016,0.8745906099228254
core6_operational_positive_weighted,5,leave_cycle_out,5,2017-2018,0.8406570102079647
core6_operational_positive_weighted,5,leave_cycle_out,6,2021-2023,0.9603421357962971
core6_operational_positive_weighted,6,bootstrap_refit,1,,0.6868068853288646
core6_operational_positive_weighted,6,bootstrap_refit,2,,0.5429069022747874
core6_operational_positive_weighted,6,bootstrap_refit,3,,0.37076029885285905
core6_operational_positive_weighted,6,bootstrap_refit,4,,0.6594489051699394
core6_operational_positive_weighted,6,bootstrap_refit,5,,0.41123053255421893
core6_operational_positive_weighted,6,bootstrap_refit,6,,0.5047099604920366
core6_operational_positive_weighted,6,bootstrap_refit,7,,0.5718257101014913
core6_operational_positive_weighted,6,bootstrap_refit,8,,0.5155524868238244
core6_operational_positive_weighted,6,bootstrap_refit,9,,0.5405673568345053
core6_operational_positive_weighted,6,bootstrap_refit,10,,0.6934644378192512
core6_operational_positive_weighted,6,bootstrap_refit,11,,0.5311942833431561
core6_operational_positive_weighted,6,bootstrap_refit,12,,0.720283988213823
core6_operational_positive_weighted,6,bootstrap_refit,13,,0.5108284645251429
core6_operational_positive_weighted,6,bootstrap_refit,14,,0.684694443021522
core6_operational_positive_weighted,6,bootstrap_refit,15,,0.4151576839398796
core6_operational_positive_weighted,6,bootstrap_refit,16,,0.7358770195994839
core6_operational_positive_weighted,6,bootstrap_refit,17,,0.7710523140571428
core6_operational_positive_weighted,6,bootstrap_refit,18,,0.5989755432960702
core6_operational_positive_weighted,6,bootstrap_refit,19,,0.5449481613327954
core6_operational_positive_weighted,6,bootstrap_refit,20,,0.5986020574700324
core6_operational_positive_weighted,6,bootstrap_refit,21,,0.6889239537298673
core6_operational_positive_weighted,6,bootstrap_refit,22,,0.4314181038009993
core6_operational_positive_weighted,6,bootstrap_refit,23,,0.6133762167622798
core6_operational_positive_weighted,6,bootstrap_refit,24,,0.47215170904489245
core6_operational_positive_weighted,6,bootstrap_refit,25,,0.6404432111638757
core6_operational_positive_weighted,6,bootstrap_refit,26,,0.30120461715838037
core6_operational_positive_weighted,6,bootstrap_refit,27,,0.6179827590308393
core6_operational_positive_weighted,6,bootstrap_refit,28,,0.4307921693058387
core6_operational_positive_weighted,6,bootstrap_refit,29,,0.5346037323834197
core6_operational_positive_weighted,6,bootstrap_refit,30,,0.4429097561157554
core6_operational_positive_weighted,6,leave_cycle_out,1,2009-2010,0.8381642810388905
core6_operational_positive_weighted,6,leave_cycle_out,2,2011-2012,0.736255533007023
core6_operational_positive_weighted,6,leave_cycle_out,3,2013-2014,0.7568066376898873
core6_operational_positive_weighted,6,leave_cycle_out,4,2015-2016,0.6609470434517983
core6_operational_positive_weighted,6,leave_cycle_out,5,2017-2018,0.6659621418201376
core6_operational_positive_weighted,6,leave_cycle_out,6,2021-2023,0.770140005201392
core6_operational_positive_weighted,7,bootstrap_refit,1,,0.6180248458177842
core6_operational_positive_weighted,7,bootstrap_refit,2,,0.501009021347316
core6_operational_positive_weighted,7,bootstrap_refit,3,,0.48061103695370583
core6_operational_positive_weighted,7,bootstrap_refit,4,,0.638607292386765
core6_operational_positive_weighted,7,bootstrap_refit,5,,0.6421017598486793
core6_operational_positive_weighted,7,bootstrap_refit,6,,0.5506239804502359
core6_operational_positive_weighted,7,bootstrap_refit,7,,0.4801992443837843
core6_operational_positive_weighted,7,bootstrap_refit,8,,0.44852666625770715
core6_operational_positive_weighted,7,bootstrap_refit,9,,0.4961802827871336
core6_operational_positive_weighted,7,bootstrap_refit,10,,0.3064315037516231
core6_operational_positive_weighted,7,bootstrap_refit,11,,0.43336497530625917
core6_operational_positive_weighted,7,bootstrap_refit,12,,0.8313637212010555
core6_operational_positive_weighted,7,bootstrap_refit,13,,0.41752613710567194
core6_operational_positive_weighted,7,bootstrap_refit,14,,0.5547902716074773
core6_operational_positive_weighted,7,bootstrap_refit,15,,0.6412696465380809
core6_operational_positive_weighted,7,bootstrap_refit,16,,0.5143810076782492
core6_operational_positive_weighted,7,bootstrap_refit,17,,0.6140078784042161
core6_operational_positive_weighted,7,bootstrap_refit,18,,0.42980629324990965
core6_operational_positive_weighted,7,bootstrap_refit,19,,0.4539158717048978
core6_operational_positive_weighted,7,bootstrap_refit,20,,0.5846672310369678
core6_operational_positive_weighted,7,bootstrap_refit,21,,0.4928704217335869
core6_operational_positive_weighted,7,bootstrap_refit,22,,0.3527656867807623
core6_operational_positive_weighted,7,bootstrap_refit,23,,0.6241436561192525
core6_operational_positive_weighted,7,bootstrap_refit,24,,0.4725443388639576
core6_operational_positive_weighted,7,bootstrap_refit,25,,0.4383634732950927
core6_operational_positive_weighted,7,bootstrap_refit,26,,0.28477557475922705
core6_operational_positive_weighted,7,bootstrap_refit,27,,0.6276605251830153
core6_operational_positive_weighted,7,bootstrap_refit,28,,0.4325547754498712
core6_operational_positive_weighted,7,bootstrap_refit,29,,0.6544879695329751
core6_operational_positive_weighted,7,bootstrap_refit,30,,0.47291238374991096
