specification,k,centroid_id,n,share_percent,cycle_counts,centroid_bmi,member_median_bmi,member_q1_bmi,member_q3_bmi,missing_percent_bmi,centroid_triglycerides,member_median_triglycerides,member_q1_triglycerides,member_q3_triglycerides,missing_percent_triglycerides,centroid_ldl,member_median_ldl,member_q1_ldl,member_q3_ldl,missing_percent_ldl,centroid_hdl,member_median_hdl,member_q1_hdl,member_q3_hdl,missing_percent_hdl,centroid_age,member_median_age,member_q1_age,member_q3_age,missing_percent_age,centroid_waist_circumference,member_median_waist_circumference,member_q1_waist_circumference,member_q3_waist_circumference,missing_percent_waist_circumference
core6_all_equal,12,K12-C05,127,9.229651162790697,"{""2009-2010"": 12, ""2011-2012"": 19, ""2013-2014"": 20, ""2015-2016"": 27, ""2017-2018"": 22, ""2021-2023"": 27}",34.36267716535433,33.705,31.875,36.8,0.7874015748031495,87.7244094488189,80.0,64.0,104.0,0.7874015748031495,127.34645669291339,125.5,115.0,141.5,0.7874015748031495,72.14173228346456,71.0,64.0,77.5,0.0,54.889763779527556,54.0,53.0,57.0,0.0,108.00590551181102,106.9,102.3,112.975,3.937007874015748
core6_all_equal,12,K12-C11,20,1.4534883720930232,"{""2009-2010"": 5, ""2011-2012"": 2, ""2013-2014"": 2, ""2015-2016"": 3, ""2017-2018"": 4, ""2021-2023"": 4}",29.739,28.66,26.675,33.385000000000005,0.0,527.7,491.0,429.5,538.5,0.0,125.45,172.0,172.0,172.0,95.0,44.65,41.0,35.75,48.0,0.0,53.8,54.0,50.75,58.0,0.0,104.5525,105.0,99.19999999999999,112.1,5.0
core6_all_equal,12,K12-C12,65,4.723837209302325,"{""2009-2010"": 7, ""2011-2012"": 7, ""2013-2014"": 18, ""2015-2016"": 13, ""2017-2018"": 13, ""2021-2023"": 7}",51.39415384615385,50.2,46.42,54.2,0.0,111.55384615384615,101.0,73.0,129.75,4.615384615384616,110.46153846153847,108.0,88.25,130.25,4.615384615384616,54.38461538461539,51.0,45.0,60.0,3.076923076923077,55.16923076923077,56.0,53.0,58.0,0.0,138.48846153846154,138.95,130.95,145.325,1.5384615384615385
core6_all_equal,12,K12-C04,149,10.828488372093023,"{""2009-2010"": 26, ""2011-2012"": 22, ""2013-2014"": 28, ""2015-2016"": 20, ""2017-2018"": 23, ""2021-2023"": 30}",25.9948322147651,26.0,23.25,28.7,1.342281879194631,90.00671140939598,83.5,64.0,106.5,4.697986577181208,116.08724832214764,118.0,101.0,135.0,4.697986577181208,58.87248322147651,58.0,51.25,66.0,4.697986577181208,49.100671140939596,49.0,47.0,51.0,0.0,89.83087248322147,90.6,83.6,97.0,2.684563758389262
core6_all_equal,12,K12-C08,87,6.3226744186046515,"{""2009-2010"": 16, ""2011-2012"": 9, ""2013-2014"": 20, ""2015-2016"": 13, ""2017-2018"": 10, ""2021-2023"": 19}",31.32183908045977,30.6,27.81,34.3,2.2988505747126435,269.98850574712645,263.0,221.5,315.5,0.0,108.91954022988506,111.0,91.5,124.5,0.0,42.42528735632183,41.0,36.5,47.0,0.0,54.632183908045974,55.0,53.0,57.0,0.0,105.47988505747126,105.1,97.9,112.175,1.1494252873563218
core6_all_equal,12,K12-C01,129,9.375,"{""2009-2010"": 26, ""2011-2012"": 16, ""2013-2014"": 20, ""2015-2016"": 27, ""2017-2018"": 19, ""2021-2023"": 21}",23.22,22.700000000000003,20.3,25.71,0.7751937984496124,71.62015503875969,64.0,50.0,83.0,3.10077519379845,115.10077519379846,116.0,95.0,136.0,3.10077519379845,91.84496124031008,88.0,82.0,97.0,0.0,54.89922480620155,55.0,53.0,57.0,0.0,84.02170542635659,83.8,77.5,89.15,1.550387596899225
core6_all_equal,12,K12-C09,118,8.575581395348838,"{""2009-2010"": 16, ""2011-2012"": 14, ""2013-2014"": 21, ""2015-2016"": 14, ""2017-2018"": 21, ""2021-2023"": 32}",37.11254237288136,37.150000000000006,34.225,39.75,0.0,121.29661016949153,114.0,92.0,146.0,0.847457627118644,87.11016949152541,88.0,78.0,99.0,0.847457627118644,50.110169491525426,48.0,44.0,55.0,0.847457627118644,56.64406779661017,57.0,55.0,59.0,0.0,114.94661016949152,115.35,108.375,122.025,5.084745762711865
core6_all_equal,12,K12-C10,121,8.793604651162791,"{""2009-2010"": 22, ""2011-2012"": 23, ""2013-2014"": 21, ""2015-2016"": 15, ""2017-2018"": 18, ""2021-2023"": 22}",38.948760330578516,38.9,35.79,41.6,0.0,126.26446280991736,117.5,91.0,161.5,2.479338842975207,122.26446280991736,122.0,103.0,138.0,2.479338842975207,48.01652892561983,48.0,41.25,53.75,2.479338842975207,48.84297520661157,49.0,47.0,51.0,0.0,117.28264462809918,117.5,109.8,123.35,1.6528925619834711
core6_all_equal,12,K12-C02,165,11.991279069767442,"{""2009-2010"": 18, ""2011-2012"": 33, ""2013-2014"": 26, ""2015-2016"": 20, ""2017-2018"": 37, ""2021-2023"": 31}",24.913757575757575,24.7,22.55,27.15,1.2121212121212122,116.13939393939394,108.5,83.0,138.0,0.6060606060606061,159.11515151515152,156.0,143.75,168.25,0.6060606060606061,59.32121212121212,58.0,53.0,66.25,0.6060606060606061,57.012121212121215,57.0,55.0,59.0,0.0,88.13454545454545,88.4,81.3,94.4,1.2121212121212122
core6_all_equal,12,K12-C03,189,13.73546511627907,"{""2009-2010"": 30, ""2011-2012"": 21, ""2013-2014"": 32, ""2015-2016"": 34, ""2017-2018"": 29, ""2021-2023"": 43}",26.196137566137565,26.6,23.4,28.575000000000003,1.5873015873015872,93.05291005291005,86.5,65.25,113.75,7.936507936507936,100.56613756613757,102.0,84.25,115.75,7.936507936507936,59.6931216931217,60.5,53.75,67.0,6.878306878306878,57.48677248677249,58.0,56.0,60.0,0.0,91.32910052910053,91.6,85.65,97.2,1.0582010582010581
