specification,k,centroid_id,n,share_percent,z_bmi,z_triglycerides,z_ldl,z_hdl,z_age,z_waist_circumference,z_fasting_insulin,z_crp
expanded8_recent_equal,10,K10-C03,76,10.43956043956044,-0.5211052241482632,-0.5405598893655481,-0.20826486370250943,0.08999892017433761,-1.3993293564740794,-0.6054158665263374,-0.6230903257028182,-0.5229076759428936
expanded8_recent_equal,10,K10-C07,87,11.95054945054945,-0.03262852719036478,1.327689977252261,1.1174262497573038,-0.678150245614668,0.22267791603399822,0.12345303417050275,0.2470903504118292,0.13961057254403283
expanded8_recent_equal,10,K10-C04,90,12.362637362637363,-0.27899219737371916,-0.010470324425493388,-0.7889804162981141,-0.21781965088446983,0.501675883855705,-0.2186929063403061,-0.026461854884258604,-0.38915196143709274
expanded8_recent_equal,10,K10-C09,63,8.653846153846153,0.8406565839569885,0.2982643893820135,0.15363278110545056,-0.7131709789921001,-1.5034635802222795,0.9621380166480771,0.8804084630731579,0.6954965446974525
expanded8_recent_equal,10,K10-C06,41,5.631868131868132,-0.19024669390992846,-0.2636296391506056,0.18036599714071896,-0.11355871190607966,0.5394615586620146,-0.1909933176201677,-0.344286767078996,1.5507856552978556
expanded8_recent_equal,11,K11-C11,22,3.021978021978022,2.86365392147786,-0.3918254181444069,-0.4184815765010676,-0.19018100054272608,-0.49588171046461277,2.3502485792119328,0.8454007316624225,1.6539477186705176
expanded8_recent_equal,11,K11-C03,76,10.43956043956044,-0.46315780383422517,-0.48569093906167055,-0.20754662054649628,-0.05975484913138399,-1.2956067304482046,-0.5293180860293326,-0.34529174378673905,-0.3526734269526501
expanded8_recent_equal,11,K11-C07,94,12.912087912087914,-0.09443781046074501,1.096239096528059,1.1926378485624662,-0.5882596905804047,0.202164540848305,0.0961760746001515,0.17532030098067097,0.1755076143554661
expanded8_recent_equal,11,K11-C06,73,10.027472527472527,0.4715043294073703,-0.34167391447735057,0.354685266927941,0.7035546430363914,0.5083499691148281,0.5580872406482257,-0.13774909291256432,0.1254411877610432
expanded8_recent_equal,11,K11-C01,84,11.538461538461538,-1.026368498479977,-1.185406986979789,-0.6155600362445032,1.7209959309547878,0.02639370394408444,-1.0728513841401122,-1.0302177293225598,-0.9046878675413709
expanded8_recent_equal,11,K11-C02,89,12.225274725274724,-0.8909742489824206,-0.22023647747369204,0.7330896340264877,0.19140986763688367,0.35448622600556606,-0.9890410516391396,-0.8588288438713741,-0.825933684247759
expanded8_recent_equal,11,K11-C09,62,8.516483516483516,1.1998778120300537,-0.027784807604084662,-0.4266455368315859,-0.4047917386315298,0.6130150593464728,1.0290465492437453,0.8945678251921068,0.8967967546066992
expanded8_recent_equal,11,K11-C08,68,9.340659340659341,0.3438309586889921,1.3523919338689534,-0.6403303716417948,-1.0237291276247824,0.06365540362985049,0.49659850800713295,1.0981165244506554,0.2628961988539556
expanded8_recent_equal,11,K11-C04,11,1.510989010989011,-0.7720537528520738,-0.5651176171559898,-0.08972209554416744,-0.10976682390187696,0.8142057762144778,-0.8137774868216017,-1.1165787259436142,2.641236790958004
expanded8_recent_equal,11,K11-C10,55,7.554945054945055,1.0076648546313642,0.06702401615480727,0.134082471869511,-0.5772412374406798,-1.6268119340081006,1.063467432717627,0.8738814042284664,0.8183680284726098
expanded8_recent_equal,11,K11-C05,94,12.912087912087914,-0.34609891779629826,-0.011770168924486804,-0.6696902461330883,-0.22628183303468177,0.6136068193525402,-0.32151898896323944,-0.01833246577065126,-0.3540308470320181
expanded8_recent_equal,12,K12-C10,60,8.241758241758241,0.4140711793294807,1.297677023739326,-0.7914064820695361,-1.0103162531942305,0.12258409165141373,0.5439049219622725,1.2123101709798472,0.13586659390957925
expanded8_recent_equal,12,K12-C04,73,10.027472527472527,-0.42887804880036,-0.5016602689061772,-0.24688765149606254,-0.09698868076442699,-1.3476456506974877,-0.503739969487924,-0.3455748145083239,-0.3519457811955172
expanded8_recent_equal,12,K12-C08,96,13.186813186813188,-0.07148665773117004,1.1985872673874969,1.1093970962007522,-0.6408912919790408,0.23497728094663903,0.10982660059207058,0.17443124011383357,0.2343916010019061
expanded8_recent_equal,12,K12-C02,60,8.241758241758241,-0.9696635793836331,-1.2901174822614412,-0.6631282544055985,1.2040221242392843,0.7055916854385188,-1.0603651997230832,-0.9404598812063226,-0.8303569811236948
expanded8_recent_equal,12,K12-C09,62,8.516483516483516,0.9351931273518034,-0.20248058579467348,-0.5287750797898342,-0.35057701954140885,0.4898444409407463,0.7837056549959651,0.6864629110309914,1.0650714615629526
expanded8_recent_equal,12,K12-C07,75,10.302197802197801,0.43789544647460793,-0.3183228354079876,0.43315021605571247,0.700808076637882,0.5126243832695474,0.5405668075746239,-0.190305918561904,0.017805911051319626
expanded8_recent_equal,12,K12-C01,38,5.21978021978022,-1.0915150263456663,-0.936617343911636,-0.2524368177973144,2.1943109531127676,-0.7575456079389787,-1.0917867217930552,-1.19682807402881,-0.9407195696309532
expanded8_recent_equal,12,K12-C03,78,10.714285714285714,-0.9004902471325221,-0.0380603863759321,0.8295320390172742,0.04109566988159631,0.16016692137008406,-0.9974241944848733,-0.7133717316071816,-0.8643745313676777
expanded8_recent_equal,12,K12-C12,28,3.8461538461538463,2.7118798611617616,-0.27447189036677044,-0.3221577070131563,-0.18922368891604932,-0.24634123681145262,2.219268697068429,0.990047350136367,1.521538776186314
expanded8_recent_equal,12,K12-C06,92,12.637362637362637,-0.3506480384030219,-0.03861578663003375,-0.6470489760998968,-0.1974648933543972,0.6284761678279771,-0.3088385980685031,-0.04079975210145547,-0.3528279177512997
expanded8_recent_equal,12,K12-C05,10,1.3736263736263736,-0.8072813110622841,-0.5664837943322201,0.008285447835436763,-0.0009396381812611872,0.8164452420036727,-0.8929656764371512,-1.2822728091391795,2.686596453750532
expanded8_recent_equal,12,K12-C11,56,7.6923076923076925,1.0142470559840202,0.23203805172616443,0.22224495370347863,-0.6599338157530197,-1.526435878099538,1.1174158298267045,0.9617898176669886,0.7794584441649588
expanded8_recent_equal,13,K13-C09,44,6.043956043956044,-0.019693759648301674,1.126540354932915,1.8729099756777798,-0.7544204733060174,0.019195421050243335,0.20691518170943432,0.3838364738372145,0.3665643168213305
expanded8_recent_equal,13,K13-C02,63,8.653846153846153,-0.8886091306340033,-1.083036551091019,-0.19641385162829353,0.8135070560486126,0.740978799615402,-0.9629447439043421,-0.8578157615922863,-0.8470237369603965
expanded8_recent_equal,13,K13-C10,54,7.417582417582418,1.3304785176800578,-0.3656362289531648,-0.5845843750558116,-0.16496470317633638,0.40861363883804497,1.0304553947892099,0.7261297107785987,1.293724186848049
expanded8_recent_equal,13,K13-C12,38,5.21978021978022,0.6818702724269634,1.2960648808812272,-0.7710083764387646,-0.8923237323699296,-0.0055565692513859484,0.8016133822943083,1.8143914805654082,0.1272366262964009
expanded8_recent_equal,13,K13-C07,31,4.258241758241758,-0.478111976818493,-0.10906148633379532,0.13726801717494855,-0.1632033412825703,0.7441321692622462,-0.43057407286459143,-0.3833603724195192,1.694296774610179
expanded8_recent_equal,13,K13-C04,75,10.302197802197801,-0.47423363851026396,-0.49139936740346146,-0.21024242652539882,-0.05873062646048476,-1.2971625698385927,-0.537031822795559,-0.47688683249907327,-0.3897522649362684
expanded8_recent_equal,13,K13-C05,74,10.164835164835164,-0.24605840171249369,-0.10658837431350345,-0.867311195276087,-0.22901162998371272,0.5454698815110747,-0.21592048658661106,-0.013313296976127511,-0.43416431748103396
expanded8_recent_equal,13,K13-C03,73,10.027472527472527,-0.8350022358639253,0.116738131943694,0.8986806655027858,-0.1430340586217899,0.18439437002031478,-0.946864710725845,-0.5025088455747534,-0.7312929056996297
expanded8_recent_equal,13,K13-C01,53,7.280219780219781,-1.0952104189133898,-1.0558968083820501,-0.5955131147336796,2.1354576778552645,-0.3794717434979656,-1.114450702738324,-1.1555699735303564,-0.9577797196714238
expanded8_recent_equal,13,K13-C11,51,7.0054945054945055,0.9703124595767287,0.12616704341888618,0.17017182192113195,-0.6904307608483481,-1.5556759618807294,1.0548292972677678,0.9409731250363494,0.8314450781988005
expanded8_recent_equal,13,K13-C13,19,2.60989010989011,3.044117903888059,-0.08632583577411992,-0.26967465354162856,-0.34762349375533586,-0.7380976155591272,2.599735322685627,1.0954659002654268,1.3096385044128882
expanded8_recent_equal,13,K13-C06,63,8.653846153846153,0.46574802794810144,-0.38953566796501543,0.49414844116575096,0.7854259149994274,0.5102782762522954,0.5701988040999785,-0.1639531732627481,-0.016248024352019306
expanded8_recent_equal,13,K13-C08,90,12.362637362637363,0.11138133657053463,1.160754247577503,-0.024466440078760074,-0.6581319425356968,0.3593453914757545,0.268131901988575,0.18983886893708204,0.10286054634513413
expanded8_recent_equal,14,K14-C14,29,3.983516483516483,2.642917694663145,-0.22444375418407148,-0.3357034898840732,-0.36838621038589514,-0.7456979803972302,2.30279696523752,0.9045873147229052,1.2516823172022176
expanded8_recent_equal,14,K14-C12,52,7.142857142857142,0.5679053523293291,0.8536474112486915,-0.8740210198531033,-0.7773075851191822,0.4980965667396413,0.817950894437581,1.3443290871672382,0.00011306179232428395
expanded8_recent_equal,14,K14-C07,89,12.225274725274724,-0.38895484266377894,-0.1262804395427131,-0.5892525072283512,-0.2041555990301246,0.5925238256211273,-0.37929864962956855,-0.1355062810263514,-0.3631223525848914
expanded8_recent_equal,14,K14-C06,70,9.615384615384617,-0.36529927120493166,-0.4851198813176134,-0.1960239482007435,-0.13657154944882668,-1.2598594682642872,-0.39123269311693964,-0.24436960337179903,-0.3074329316233811
expanded8_recent_equal,14,K14-C11,56,7.6923076923076925,1.0621357660679678,-0.3167406749323589,-0.5102861108060133,-0.23450452885786077,0.40470346047595845,0.821556748216423,0.6243675347764833,1.4451368688419144
expanded8_recent_equal,14,K14-C13,52,7.142857142857142,0.8572315675930384,0.427007343205888,0.264946877163037,-0.7387500183708775,-1.477370659229125,0.9262079040506751,1.074869280757607,0.7715201449531446
expanded8_recent_equal,14,K14-C03,64,8.791208791208792,-1.0160255622424272,-1.0676123739694547,-0.3230715431714767,0.8990960338714424,0.7148294818189482,-1.0996226100511999,-1.0047774721814224,-0.8866592386265552
expanded8_recent_equal,14,K14-C10,69,9.478021978021978,0.10045838937485903,0.9267329995784024,1.4051851117120813,-0.6433750994278207,0.3098391332566413,0.25575102150955903,0.3126852553003535,0.3711240317270333
expanded8_recent_equal,14,K14-C09,51,7.0054945054945055,-0.16674935395096038,1.7392425961025004,-0.18089416617875576,-0.7181815355322491,0.06244784854744137,-0.03153929042854521,0.11497091048951451,0.0678580090034553
expanded8_recent_equal,14,K14-C08,69,9.478021978021978,0.4470450490330748,-0.32755487261864885,0.4392417507643916,0.632607531463643,0.5311892301017149,0.5361457597568685,-0.11063082148629015,0.03655160986291581
expanded8_recent_equal,14,K14-C02,29,3.983516483516483,-0.7879803883647357,-1.092000666713838,-0.4495821806202175,2.716375549627551,0.25665601766316415,-0.7364468667489927,-0.7347806187443359,-0.697850298072584
expanded8_recent_equal,14,K14-C04,58,7.967032967032966,-0.8770615700457267,0.14719170348231292,1.0750746705579115,-0.12538750878958219,0.11224908573920905,-0.9935995064259475,-0.5891427614112288,-0.8853954834711755
expanded8_recent_equal,14,K14-C05,8,1.098901098901099,-1.0117968573382257,-0.6200569809647659,0.08334185763880451,-0.0702298537201262,0.822603772923959,-1.0507360236048657,-1.4967125621858497,2.836698209356733
expanded8_recent_equal,14,K14-C01,32,4.395604395604396,-1.014872279086736,-0.9617645187348506,-0.3499383262260913,1.2271188627522394,-1.3174857218755378,-1.1751746072864435,-1.4336529220240408,-0.9206362330402301
expanded8_recent_equal,15,K15-C09,63,8.653846153846153,-0.063419777668609,1.5221020249525323,-0.3489094144033899,-0.727211549516693,0.11144008331946698,0.05231608168821222,0.21151571937386593,0.13077044037694904
expanded8_recent_equal,15,K15-C01,25,3.4340659340659343,-0.789320848050983,-1.1799989609661112,-0.4900891132589253,2.8331776033488247,0.3681041910068284,-0.7730305843554782,-0.6959551001980477,-0.6659539765483784
expanded8_recent_equal,15,K15-C13,48,6.593406593406594,1.0800025019402664,0.041770297365182146,0.10040013259411536,-0.6722193149620384,-1.67673335889224,1.1645917384644908,0.8858189104203926,0.783984554625792
expanded8_recent_equal,15,K15-C06,69,9.478021978021978,-0.3206515335226233,-0.15326597136945674,-0.9143447280083331,-0.21947196150272621,0.5133384158400154,-0.2751525839559435,-0.03143276009297058,-0.4836206224103828
expanded8_recent_equal,15,K15-C08,70,9.615384615384617,0.08880871726083285,-0.2961895113741795,0.4859171465841407,0.5188422826391605,0.6545638578132895,0.13318705239828055,-0.11716271168026743,0.23319310045054023
expanded8_recent_equal,15,K15-C05,72,9.89010989010989,-0.32700294800324264,-0.47607175967167636,-0.1266644606999113,-0.0669537205977212,-1.2268184611046558,-0.35068668974540823,-0.2938488229131829,-0.28434070912299275
expanded8_recent_equal,15,K15-C11,50,6.868131868131869,0.7360883392101765,0.4364145125440467,0.33798778617168496,-0.5175203089220759,0.7573233451689241,0.9224154900718079,0.22939595778252445,-0.016655057429938572
expanded8_recent_equal,15,K15-C04,68,9.340659340659341,-0.902257570942752,0.1477543028103625,0.8949143743361823,-0.12182895039800438,0.16871269579944065,-1.0171428345227593,-0.5590339082814096,-0.8218328820770178
expanded8_recent_equal,15,K15-C07,11,1.510989010989011,-0.7720537528520738,-0.5651176171559898,-0.08972209554416744,-0.10976682390187696,0.8142057762144778,-0.8137774868216017,-1.116578725943614,2.6412367909580046
expanded8_recent_equal,15,K15-C15,22,3.021978021978022,2.874278105699987,-0.3472204715989641,-0.3738199111635264,-0.2250271437537607,-0.518276368356563,2.372065733493768,0.9503898300108479,1.5819658642570154
expanded8_recent_equal,15,K15-C14,32,4.395604395604396,0.6639235678813799,1.2239156357724228,-0.8139234050105465,-0.8810728015153546,0.11437271709103193,0.8365824955657292,2.0467122833848745,0.2680038883342521
expanded8_recent_equal,15,K15-C10,51,7.0054945054945055,-0.04952151318421098,1.0525854445084617,1.7082261661270426,-0.700837301354811,-0.06313788002310323,0.16098613735891903,0.3989778611922412,0.4423100466837772
expanded8_recent_equal,15,K15-C12,49,6.730769230769231,1.2213672961898225,-0.27411253835565175,-0.5718351518692572,-0.14980980165772842,0.44994981009438867,0.9337056612793024,0.800194614464334,1.2344651834764144
expanded8_recent_equal,15,K15-C03,64,8.791208791208792,-0.9996873842034658,-1.0622559275279964,-0.3333065081446632,0.9073887458375299,0.6917349908678745,-1.073697905117538,-1.0439710416706338,-0.8913673053415193
expanded8_recent_equal,15,K15-C02,34,4.670329670329671,-0.9834848865357622,-0.9486994597701622,-0.3722144264618501,1.3064687341140182,-1.244126750619186,-1.0930433992192958,-1.3893620833470635,-0.9828470028810546
